Match ID,First Team ID,First Team Name,Second Team ID,Second Team Name,Winner,Set Scores
-51160,125110,Excel NW 15-1 Lux,53300,ID Crush 15 Bower,ID Crush 15 Bower,"25-13, 25-10"
-51156,9707,NORCO 15 Black,53300,ID Crush 15 Bower,ID Crush 15 Bower,"25-19, 25-12"
-51154,25273,CoJrs 15Sherri,53300,ID Crush 15 Bower,ID Crush 15 Bower,"25-12, 25-21"
-50955,25273,CoJrs 15Sherri,48549,Elevation 15 Peak,Elevation 15 Peak,"25-12, 25-18"
-50958,25273,CoJrs 15Sherri,116220,Kairos 15 Alpha,Kairos 15 Alpha,"25-27, 25-14, 15-12"
-51136,25273,CoJrs 15Sherri,9868,NORCO 15 Blue,CoJrs 15Sherri,"25-11, 25-15"
-51138,25273,CoJrs 15Sherri,182994,VC Denver 15 Black Fedds,CoJrs 15Sherri,"25-15, 25-20"
-51141,25273,CoJrs 15Sherri,9707,NORCO 15 Black,CoJrs 15Sherri,"23-25, 25-19, 15-13"
-51158,197782,SPIKES 15 Z,25273,CoJrs 15Sherri,CoJrs 15Sherri,"25-22, 25-13"
-51155,116220,Kairos 15 Alpha,25273,CoJrs 15Sherri,CoJrs 15Sherri,"25-14, 16-25, 17-15"
-50954,116220,Kairos 15 Alpha,48549,Elevation 15 Peak,Kairos 15 Alpha,"19-25, 25-16, 15-9"
-51142,116220,Kairos 15 Alpha,9934,FRVBC 15-1 Black,Kairos 15 Alpha,"25-20, 25-8"
-51144,116220,Kairos 15 Alpha,202123,Club V 15 Red Ken,Kairos 15 Alpha,"25-23, 25-11"
-51147,116220,Kairos 15 Alpha,125110,Excel NW 15-1 Lux,Kairos 15 Alpha,"25-7, 25-7"
-51157,116220,Kairos 15 Alpha,9824,Five Star 15 Black,Kairos 15 Alpha,"25-16, 25-7"
-51110,19930,Momentum 15 Madison,9707,NORCO 15 Black,NORCO 15 Black,"25-10, 25-15"
-51111,202122,Club V 15 Red Hailey,9707,NORCO 15 Black,NORCO 15 Black,"25-13, 26-24"
-51113,125110,Excel NW 15-1 Lux,9707,NORCO 15 Black,NORCO 15 Black,"20-25, 25-18, 15-13"
-51137,9707,NORCO 15 Black,182994,VC Denver 15 Black Fedds,NORCO 15 Black,"25-16, 27-25"
-51139,9707,NORCO 15 Black,9868,NORCO 15 Blue,NORCO 15 Black,"25-17, 25-22"
-51159,48549,Elevation 15 Peak,9707,NORCO 15 Black,NORCO 15 Black,"20-25, 25-19, 15-8"
-51026,48549,Elevation 15 Peak,197782,SPIKES 15 Z,Elevation 15 Peak,"25-20, 25-18"
-51028,48549,Elevation 15 Peak,71458,CoJrs 15Candace,Elevation 15 Peak,"25-17, 25-19"
-51031,48549,Elevation 15 Peak,202122,Club V 15 Red Hailey,Elevation 15 Peak,"25-14, 25-15"
-51109,202122,Club V 15 Red Hailey,125110,Excel NW 15-1 Lux,Club V 15 Red Hailey,"25-21, 25-21"
-51112,19930,Momentum 15 Madison,125110,Excel NW 15-1 Lux,Momentum 15 Madison,"19-25, 27-25, 15-13"
-51143,125110,Excel NW 15-1 Lux,202123,Club V 15 Red Ken,Excel NW 15-1 Lux,"25-15, 25-22"
-51145,125110,Excel NW 15-1 Lux,9934,FRVBC 15-1 Black,Excel NW 15-1 Lux,"19-25, 25-21, 15-11"
-52065,9824,Five Star 15 Black,199682,FCA One 15s,Five Star 15 Black,"25-14, 25-17"
-52067,9824,Five Star 15 Black,105956,South County 15 Sarah,South County 15 Sarah,"25-19, 20-25, 15-7"
-52069,9934,FRVBC 15-1 Black,9824,Five Star 15 Black,Five Star 15 Black,"22-25, 25-17, 15-7"
-51149,19930,Momentum 15 Madison,9824,Five Star 15 Black,Five Star 15 Black,"25-17, 25-19"
-51152,108111,Elevation 15 Timberline,9824,Five Star 15 Black,Five Star 15 Black,"25-21, 25-19"
-51124,153529,RVC 15-RELENTLESS,197782,SPIKES 15 Z,SPIKES 15 Z,"23-25, 25-16, 15-12"
-51127,182994,VC Denver 15 Black Fedds,197782,SPIKES 15 Z,SPIKES 15 Z,"25-17, 25-22"
-51128,197782,SPIKES 15 Z,92801,ClubOne 15 Gold,SPIKES 15 Z,"25-18, 25-20"
-51029,202122,Club V 15 Red Hailey,197782,SPIKES 15 Z,SPIKES 15 Z,"25-22, 25-23"
-51030,197782,SPIKES 15 Z,71458,CoJrs 15Candace,SPIKES 15 Z,"25-16, 25-22"
-51118,71458,CoJrs 15Candace,104101,Rocky Elite15 National,CoJrs 15Candace,"19-25, 25-23, 15-3"
-51120,71458,CoJrs 15Candace,9868,NORCO 15 Blue,NORCO 15 Blue,"25-22, 25-15"
-51123,71458,CoJrs 15Candace,184555,Club 801 U15 Jeff,CoJrs 15Candace,"25-17, 18-25, 15-12"
-51027,202122,Club V 15 Red Hailey,71458,CoJrs 15Candace,CoJrs 15Candace,"22-25, 25-20, 15-4"
-51163,71458,CoJrs 15Candace,19930,Momentum 15 Madison,CoJrs 15Candace,"25-23, 25-23"
-51161,9934,FRVBC 15-1 Black,71458,CoJrs 15Candace,CoJrs 15Candace,"25-18, 13-25, 17-15"
-52064,9934,FRVBC 15-1 Black,105956,South County 15 Sarah,FRVBC 15-1 Black,"25-18, 25-23"
-52066,9934,FRVBC 15-1 Black,199682,FCA One 15s,FRVBC 15-1 Black,"25-11, 25-8"
-51146,9934,FRVBC 15-1 Black,202123,Club V 15 Red Ken,FRVBC 15-1 Black,"25-21, 25-15"
-51162,9934,FRVBC 15-1 Black,182994,VC Denver 15 Black Fedds,FRVBC 15-1 Black,"25-22, 25-27, 15-8"
-51114,202122,Club V 15 Red Hailey,19930,Momentum 15 Madison,Club V 15 Red Hailey,"25-20, 17-25, 15-13"
-51151,19930,Momentum 15 Madison,108111,Elevation 15 Timberline,Momentum 15 Madison,"25-23, 29-27"
-51125,182994,VC Denver 15 Black Fedds,92801,ClubOne 15 Gold,VC Denver 15 Black Fedds,"25-12, 23-25, 15-4"
-51129,153529,RVC 15-RELENTLESS,182994,VC Denver 15 Black Fedds,VC Denver 15 Black Fedds,"25-23, 25-12"
-51140,9868,NORCO 15 Blue,182994,VC Denver 15 Black Fedds,VC Denver 15 Black Fedds,"25-27, 25-19, 15-12"
-50973,108111,Elevation 15 Timberline,25400,CVA 15 Black,Elevation 15 Timberline,"25-15, 27-25"
-50975,108111,Elevation 15 Timberline,185235,Colorado Skyline 15 Royal,Elevation 15 Timberline,"20-25, 25-19, 15-9"
-50977,202123,Club V 15 Red Ken,108111,Elevation 15 Timberline,Elevation 15 Timberline,"25-15, 25-14"
-51168,185235,Colorado Skyline 15 Royal,108111,Elevation 15 Timberline,Elevation 15 Timberline,"25-17, 25-14"
-51165,202122,Club V 15 Red Hailey,108111,Elevation 15 Timberline,Elevation 15 Timberline,"25-15, 25-13"
-51164,108111,Elevation 15 Timberline,105956,South County 15 Sarah,Elevation 15 Timberline,"25-16, 26-24"
-52068,105956,South County 15 Sarah,199682,FCA One 15s,South County 15 Sarah,"25-22, 25-16"
-51048,105956,South County 15 Sarah,92801,ClubOne 15 Gold,South County 15 Sarah,"25-17, 27-25"
-51050,105956,South County 15 Sarah,25400,CVA 15 Black,South County 15 Sarah,"25-15, 25-11"
-51053,105956,South County 15 Sarah,104101,Rocky Elite15 National,South County 15 Sarah,"25-21, 25-20"
-51169,202123,Club V 15 Red Ken,105956,South County 15 Sarah,South County 15 Sarah,"26-24, 25-14"
-51166,105956,South County 15 Sarah,9868,NORCO 15 Blue,South County 15 Sarah,"28-26, 25-22"
-51119,184555,Club 801 U15 Jeff,9868,NORCO 15 Blue,NORCO 15 Blue,"25-22, 25-23"
-51122,104101,Rocky Elite15 National,9868,NORCO 15 Blue,NORCO 15 Blue,"25-21, 25-18"
-50972,202123,Club V 15 Red Ken,185235,Colorado Skyline 15 Royal,Club V 15 Red Ken,"23-25, 25-23, 15-12"
-50974,202123,Club V 15 Red Ken,25400,CVA 15 Black,Club V 15 Red Ken,"25-13, 25-22"
-50976,185235,Colorado Skyline 15 Royal,25400,CVA 15 Black,Colorado Skyline 15 Royal,"25-21, 13-25, 15-4"
-52070,185235,Colorado Skyline 15 Royal,184555,Club 801 U15 Jeff,Colorado Skyline 15 Royal,"25-17, 25-16"
-52072,185235,Colorado Skyline 15 Royal,199682,FCA One 15s,Colorado Skyline 15 Royal,"20-25, 25-12, 15-8"
-52075,185235,Colorado Skyline 15 Royal,153529,RVC 15-RELENTLESS,Colorado Skyline 15 Royal,"25-23, 25-23"
-51126,153529,RVC 15-RELENTLESS,92801,ClubOne 15 Gold,RVC 15-RELENTLESS,"25-11, 25-18"
-52071,153529,RVC 15-RELENTLESS,199682,FCA One 15s,RVC 15-RELENTLESS,"25-4, 25-14"
-52073,153529,RVC 15-RELENTLESS,184555,Club 801 U15 Jeff,RVC 15-RELENTLESS,"25-17, 25-13"
-52077,153529,RVC 15-RELENTLESS,25400,CVA 15 Black,RVC 15-RELENTLESS,"25-22, 26-24"
-52076,153529,RVC 15-RELENTLESS,104101,Rocky Elite15 National,RVC 15-RELENTLESS,"21-25, 25-16, 16-14"
-51121,184555,Club 801 U15 Jeff,104101,Rocky Elite15 National,Rocky Elite15 National,"25-22, 16-25, 15-3"
-51049,104101,Rocky Elite15 National,25400,CVA 15 Black,Rocky Elite15 National,"25-20, 25-17"
-51051,104101,Rocky Elite15 National,92801,ClubOne 15 Gold,Rocky Elite15 National,"25-23, 11-25, 19-17"
-52078,184555,Club 801 U15 Jeff,104101,Rocky Elite15 National,Rocky Elite15 National,"25-23, 19-25, 15-8"
-52074,184555,Club 801 U15 Jeff,199682,FCA One 15s,Club 801 U15 Jeff,"25-20, 25-17"
-52081,184555,Club 801 U15 Jeff,199682,FCA One 15s,Club 801 U15 Jeff,"26-28, 25-16, 15-5"
-51052,92801,ClubOne 15 Gold,25400,CVA 15 Black,CVA 15 Black,"25-19, 16-25, 17-15"
-52080,92801,ClubOne 15 Gold,25400,CVA 15 Black,CVA 15 Black,"18-25, 25-21, 15-3"
-50849,144557,The EDGE 16 Walter,210201,ZVC 16-1,The EDGE 16 Walter,"21-25, 27-25, 15-13"
-50851,144557,The EDGE 16 Walter,166237,CVA 16 Green,The EDGE 16 Walter,"25-21, 20-25, 15-11"
-50854,144557,The EDGE 16 Walter,9933,FRVBC 16-2 Red,The EDGE 16 Walter,"25-20, 27-25"
-50879,144557,The EDGE 16 Walter,206455,Juggernaut 16 Hannah,The EDGE 16 Walter,"25-19, 21-25, 15-8"
-50881,144557,The EDGE 16 Walter,205560,Xtreme 16-1,The EDGE 16 Walter,"25-12, 25-13"
-50883,25393,CVA 16 Navy,144557,The EDGE 16 Walter,CVA 16 Navy,"25-23, 25-20"
-50907,210201,ZVC 16-1,144557,The EDGE 16 Walter,The EDGE 16 Walter,"25-21, 21-16"
-50906,144557,The EDGE 16 Walter,25393,CVA 16 Navy,The EDGE 16 Walter,"18-25, 25-21, 15-8"
-50840,25393,CVA 16 Navy,72594,Rocky Elite  16 Nation 2,CVA 16 Navy,"25-21, 25-18"
-50842,25393,CVA 16 Navy,197949,Believe 16 Shine,CVA 16 Navy,"25-19, 25-7"
-50845,25393,CVA 16 Navy,186621,VC Denver 16 Black Janell,CVA 16 Navy,"25-14, 25-9"
-50878,25393,CVA 16 Navy,205560,Xtreme 16-1,CVA 16 Navy,"25-22, 25-15"
-50880,25393,CVA 16 Navy,206455,Juggernaut 16 Hannah,CVA 16 Navy,"25-21, 25-20"
-50908,186621,VC Denver 16 Black Janell,25393,CVA 16 Navy,CVA 16 Navy,"26-24, 21-25, 16-14"
-50841,186621,VC Denver 16 Black Janell,197949,Believe 16 Shine,Believe 16 Shine,"8-25, 25-23, 15-11"
-50843,186621,VC Denver 16 Black Janell,72594,Rocky Elite  16 Nation 2,VC Denver 16 Black Janell,"25-11, 25-17"
-50870,125112,Excel NW 16-2 Gold,186621,VC Denver 16 Black Janell,VC Denver 16 Black Janell,"25-19, 25-19"
-50871,61903,LVBC 16-1,186621,VC Denver 16 Black Janell,LVBC 16-1,"17-25, 25-19, 16-14"
-50873,210201,ZVC 16-1,186621,VC Denver 16 Black Janell,ZVC 16-1,"17-25, 25-22, 15-5"
-50852,9933,FRVBC 16-2 Red,210201,ZVC 16-1,ZVC 16-1,"25-20, 25-17"
-50853,210201,ZVC 16-1,166237,CVA 16 Green,ZVC 16-1,"23-25, 25-21, 15-11"
-50869,61903,LVBC 16-1,210201,ZVC 16-1,ZVC 16-1,"25-19, 18-25, 15-8"
-50872,125112,Excel NW 16-2 Gold,210201,ZVC 16-1,ZVC 16-1,"25-17, 25-19"
-50831,206455,Juggernaut 16 Hannah,128260,Premier 16 Black,Juggernaut 16 Hannah,"28-26, 25-20"
-50833,206455,Juggernaut 16 Hannah,154495,Whiteout 16-1,Juggernaut 16 Hannah,"25-13, 25-11"
-50836,206455,Juggernaut 16 Hannah,61903,LVBC 16-1,LVBC 16-1,"25-19, 25-23"
-50882,205560,Xtreme 16-1,206455,Juggernaut 16 Hannah,Juggernaut 16 Hannah,"25-20, 25-14"
-50911,206455,Juggernaut 16 Hannah,125112,Excel NW 16-2 Gold,Juggernaut 16 Hannah,"26-24, 25-15"
-50910,206455,Juggernaut 16 Hannah,61903,LVBC 16-1,Juggernaut 16 Hannah,"25-13, 25-14"
-50832,61903,LVBC 16-1,154495,Whiteout 16-1,LVBC 16-1,"25-14, 25-9"
-50834,61903,LVBC 16-1,128260,Premier 16 Black,LVBC 16-1,"25-22, 25-19"
-50874,61903,LVBC 16-1,125112,Excel NW 16-2 Gold,Excel NW 16-2 Gold,"25-17, 25-23"
-50912,205560,Xtreme 16-1,61903,LVBC 16-1,LVBC 16-1,"25-13, 25-19"
-52112,125112,Excel NW 16-2 Gold,205560,Xtreme 16-1,Excel NW 16-2 Gold,"25-18, 25-16"
-52114,125112,Excel NW 16-2 Gold,172338,Crossfire 16-1,Excel NW 16-2 Gold,"25-16, 25-9"
-52117,125112,Excel NW 16-2 Gold,197964,FRVBC 16-3 White,Excel NW 16-2 Gold,"25-11, 25-14"
-52115,197964,FRVBC 16-3 White,205560,Xtreme 16-1,Xtreme 16-1,"25-16, 26-24"
-52116,205560,Xtreme 16-1,172338,Crossfire 16-1,Xtreme 16-1,"25-16, 25-12"
-50835,128260,Premier 16 Black,154495,Whiteout 16-1,Premier 16 Black,"25-9, 25-13"
-50888,128260,Premier 16 Black,166237,CVA 16 Green,Premier 16 Black,"25-21, 25-21"
-50890,128260,Premier 16 Black,197949,Believe 16 Shine,Premier 16 Black,"25-19, 25-20"
-50893,128260,Premier 16 Black,172338,Crossfire 16-1,Premier 16 Black,"25-11, 25-9"
-50915,128260,Premier 16 Black,72594,Rocky Elite  16 Nation 2,Premier 16 Black,"25-17, 22-25, 15-13"
-50914,128260,Premier 16 Black,9933,FRVBC 16-2 Red,Premier 16 Black,"14-25, 25-23, 20-18"
-50850,9933,FRVBC 16-2 Red,166237,CVA 16 Green,FRVBC 16-2 Red,"25-13, 25-13"
-52119,9933,FRVBC 16-2 Red,154495,Whiteout 16-1,FRVBC 16-2 Red,"25-8, 25-8"
-52121,9933,FRVBC 16-2 Red,197964,FRVBC 16-3 White,FRVBC 16-2 Red,"25-14, 25-17"
-52123,72594,Rocky Elite  16 Nation 2,9933,FRVBC 16-2 Red,FRVBC 16-2 Red,"18-25, 25-21, 15-13"
-50916,166237,CVA 16 Green,9933,FRVBC 16-2 Red,FRVBC 16-2 Red,"23-25, 25-16, 15-4"
-50891,172338,Crossfire 16-1,166237,CVA 16 Green,CVA 16 Green,"25-6, 25-10"
-50892,166237,CVA 16 Green,197949,Believe 16 Shine,CVA 16 Green,"25-15, 25-12"
-50844,72594,Rocky Elite  16 Nation 2,197949,Believe 16 Shine,Rocky Elite  16 Nation 2,"25-16, 25-6"
-52118,72594,Rocky Elite  16 Nation 2,197964,FRVBC 16-3 White,Rocky Elite  16 Nation 2,"25-16, 25-23"
-52120,72594,Rocky Elite  16 Nation 2,154495,Whiteout 16-1,Rocky Elite  16 Nation 2,"25-16, 25-20"
-50889,172338,Crossfire 16-1,197949,Believe 16 Shine,Crossfire 16-1,"25-23, 22-25, 15-12"
-52125,197964,FRVBC 16-3 White,197949,Believe 16 Shine,Believe 16 Shine,"25-21, 21-25, 15-8"
-52124,197949,Believe 16 Shine,172338,Crossfire 16-1,Believe 16 Shine,"25-23, 14-25, 15-10"
-52113,197964,FRVBC 16-3 White,172338,Crossfire 16-1,Crossfire 16-1,"25-18, 25-22"
-52126,154495,Whiteout 16-1,172338,Crossfire 16-1,Crossfire 16-1,"25-19, 22-25, 15-11"
-52122,197964,FRVBC 16-3 White,154495,Whiteout 16-1,FRVBC 16-3 White,"22-25, 25-22, 15-13"
-51217,71452,CoJrs 16Shannon,116225,Kairos 16 Alpha,CoJrs 16Shannon,"22-25, 25-19, 15-12"
-51220,45893,VCNebraska 16 Elite,116225,Kairos 16 Alpha,VCNebraska 16 Elite,"25-16, 29-27"
-51221,116225,Kairos 16 Alpha,9708,NORCO 16 Black,Kairos 16 Alpha,"25-17, 25-27, 15-11"
-51566,116225,Kairos 16 Alpha,25188,Momentum 16 Enrique,Kairos 16 Alpha,"25-8, 25-15"
-51568,116225,Kairos 16 Alpha,202117,Club V 16 Red Ken,Kairos 16 Alpha,"25-20, 25-8"
-51571,116225,Kairos 16 Alpha,56047,Elevation 16 Peak,Kairos 16 Alpha,"25-10, 25-22"
-51582,9932,FRVBC 16-1 Black,116225,Kairos 16 Alpha,Kairos 16 Alpha,"25-21, 25-12"
-51579,169452,South County 16 Penina,116225,Kairos 16 Alpha,Kairos 16 Alpha,"25-14, 25-9"
-51578,116225,Kairos 16 Alpha,45893,VCNebraska 16 Elite,Kairos 16 Alpha,"25-23, 25-17"
-51218,45893,VCNebraska 16 Elite,9708,NORCO 16 Black,NORCO 16 Black,"25-23, 25-22"
-51222,71452,CoJrs 16Shannon,45893,VCNebraska 16 Elite,CoJrs 16Shannon,"25-14, 12-25, 18-16"
-51295,45893,VCNebraska 16 Elite,9823,Five Star 16 Black,VCNebraska 16 Elite,"25-16, 25-19"
-51297,45893,VCNebraska 16 Elite,185785,Colorado Elite 16 Grizzly,VCNebraska 16 Elite,"25-19, 25-13"
-51300,45893,VCNebraska 16 Elite,169452,South County 16 Penina,VCNebraska 16 Elite,"25-14, 25-22"
-51583,45893,VCNebraska 16 Elite,202117,Club V 16 Red Ken,VCNebraska 16 Elite,"25-17, 25-7"
-51580,45893,VCNebraska 16 Elite,9708,NORCO 16 Black,VCNebraska 16 Elite,"25-14, 17-25, 15-9"
-51219,71452,CoJrs 16Shannon,9708,NORCO 16 Black,CoJrs 16Shannon,"20-25, 25-13, 15-7"
-51286,9708,NORCO 16 Black,185234,Colorado Skyline 16 Royal,NORCO 16 Black,"25-13, 25-19"
-51288,9708,NORCO 16 Black,185786,Colorado Elite 16 Kodiak,NORCO 16 Black,"25-14, 25-16"
-51291,9708,NORCO 16 Black,12869,Big Sky 16-1,NORCO 16 Black,"23-25, 25-19, 15-13"
-51584,25392,CVA 16 Black,9708,NORCO 16 Black,NORCO 16 Black,"25-17, 25-17"
-51226,9932,FRVBC 16-1 Black,169452,South County 16 Penina,FRVBC 16-1 Black,"25-21, 25-22"
-51229,12869,Big Sky 16-1,169452,South County 16 Penina,South County 16 Penina,"25-20, 25-18"
-51230,169452,South County 16 Penina,56047,Elevation 16 Peak,Elevation 16 Peak,"25-19, 26-24"
-51296,169452,South County 16 Penina,185785,Colorado Elite 16 Grizzly,South County 16 Penina,"25-15, 22-25, 15-8"
-51298,169452,South County 16 Penina,9823,Five Star 16 Black,South County 16 Penina,"25-15, 25-22"
-51586,169452,South County 16 Penina,185234,Colorado Skyline 16 Royal,South County 16 Penina,"27-25, 25-19"
-51581,71452,CoJrs 16Shannon,169452,South County 16 Penina,South County 16 Penina,"25-22, 19-25, 15-12"
-51248,202117,Club V 16 Red Ken,71457,CoJrs 16Trevor,CoJrs 16Trevor,"25-18, 25-23"
-51250,202117,Club V 16 Red Ken,143463,RVC 16-RELENTLESS,Club V 16 Red Ken,"23-25, 25-11, 15-11"
-51253,202117,Club V 16 Red Ken,38943,Juggernaut 16-National1,Club V 16 Red Ken,"25-12, 25-16"
-51567,56047,Elevation 16 Peak,202117,Club V 16 Red Ken,Club V 16 Red Ken,"25-21, 14-25, 16-14"
-51570,25188,Momentum 16 Enrique,202117,Club V 16 Red Ken,Club V 16 Red Ken,"25-19, 25-14"
-51277,71452,CoJrs 16Shannon,47874,Excel NW 16-1 Lux,CoJrs 16Shannon,"25-19, 25-6"
-51279,71452,CoJrs 16Shannon,185258,High Desert Elite 16 E,CoJrs 16Shannon,"25-14, 25-14"
-51282,71452,CoJrs 16Shannon,71457,CoJrs 16Trevor,CoJrs 16Shannon,"25-9, 25-16"
-51539,25392,CVA 16 Black,186622,VC Denver 16 Black Kaylee,CVA 16 Black,"25-20, 25-14"
-51541,25392,CVA 16 Black,166819,SPIKES 16 Z,CVA 16 Black,"25-16, 25-10"
-51544,25392,CVA 16 Black,185785,Colorado Elite 16 Grizzly,CVA 16 Black,"25-21, 25-16"
-51561,25392,CVA 16 Black,72940,Elevation 16 Timberline,CVA 16 Black,"25-22, 25-11"
-51563,25392,CVA 16 Black,202118,Club V 16 Red Preston,CVA 16 Black,"25-18, 25-19"
-51565,9932,FRVBC 16-1 Black,25392,CVA 16 Black,FRVBC 16-1 Black,"25-18, 25-17"
-51591,25392,CVA 16 Black,71457,CoJrs 16Trevor,CVA 16 Black,"25-16, 21-25, 15-13"
-51228,9932,FRVBC 16-1 Black,56047,Elevation 16 Peak,FRVBC 16-1 Black,"18-25, 25-13, 15-11"
-51231,9932,FRVBC 16-1 Black,12869,Big Sky 16-1,Big Sky 16-1,"22-25, 25-18, 16-14"
-51560,9932,FRVBC 16-1 Black,202118,Club V 16 Red Preston,FRVBC 16-1 Black,"25-18, 25-14"
-51562,9932,FRVBC 16-1 Black,72940,Elevation 16 Timberline,FRVBC 16-1 Black,"25-21, 25-16"
-51251,38943,Juggernaut 16-National1,71457,CoJrs 16Trevor,CoJrs 16Trevor,"25-20, 22-25, 15-10"
-51252,71457,CoJrs 16Trevor,143463,RVC 16-RELENTLESS,CoJrs 16Trevor,"25-19, 25-10"
-51278,71457,CoJrs 16Trevor,185258,High Desert Elite 16 E,CoJrs 16Trevor,"25-18, 25-15"
-51280,71457,CoJrs 16Trevor,47874,Excel NW 16-1 Lux,CoJrs 16Trevor,"21-25, 25-20, 15-13"
-51266,185234,Colorado Skyline 16 Royal,185258,High Desert Elite 16 E,Colorado Skyline 16 Royal,"25-18, 25-20"
-51268,185234,Colorado Skyline 16 Royal,199683,FCA One 16s,Colorado Skyline 16 Royal,"25-18, 25-19"
-51271,185234,Colorado Skyline 16 Royal,202118,Club V 16 Red Preston,Colorado Skyline 16 Royal,"25-13, 25-23"
-51289,12869,Big Sky 16-1,185234,Colorado Skyline 16 Royal,Colorado Skyline 16 Royal,"25-20, 18-25, 15-12"
-51290,185234,Colorado Skyline 16 Royal,185786,Colorado Elite 16 Kodiak,Colorado Skyline 16 Royal,"25-18, 25-23"
-51540,185785,Colorado Elite 16 Grizzly,166819,SPIKES 16 Z,Colorado Elite 16 Grizzly,"25-15, 25-9"
-51542,185785,Colorado Elite 16 Grizzly,186622,VC Denver 16 Black Kaylee,Colorado Elite 16 Grizzly,"25-16, 25-23"
-51299,9823,Five Star 16 Black,185785,Colorado Elite 16 Grizzly,Colorado Elite 16 Grizzly,"25-23, 20-25, 15-10"
-51595,185785,Colorado Elite 16 Grizzly,12869,Big Sky 16-1,Colorado Elite 16 Grizzly,"20-25, 25-21, 15-11"
-51593,56047,Elevation 16 Peak,185785,Colorado Elite 16 Grizzly,Colorado Elite 16 Grizzly,"16-25, 25-21, 15-13"
-51227,12869,Big Sky 16-1,56047,Elevation 16 Peak,Elevation 16 Peak,"25-14, 25-19"
-51569,56047,Elevation 16 Peak,25188,Momentum 16 Enrique,Elevation 16 Peak,"25-16, 25-11"
-51597,72940,Elevation 16 Timberline,56047,Elevation 16 Peak,Elevation 16 Peak,"20-25, 25-17, 15-5"
-51594,185258,High Desert Elite 16 E,56047,Elevation 16 Peak,Elevation 16 Peak,"25-12, 25-13"
-51287,12869,Big Sky 16-1,185786,Colorado Elite 16 Kodiak,Big Sky 16-1,"22-25, 25-13, 15-9"
-51269,202118,Club V 16 Red Preston,185258,High Desert Elite 16 E,Club V 16 Red Preston,"25-20, 14-25, 15-11"
-51270,185258,High Desert Elite 16 E,199683,FCA One 16s,High Desert Elite 16 E,"25-21, 25-17"
-51281,47874,Excel NW 16-1 Lux,185258,High Desert Elite 16 E,High Desert Elite 16 E,"25-20, 30-28"
-51258,72940,Elevation 16 Timberline,9869,NORCO 16 Blue,Elevation 16 Timberline,"25-19, 14-25, 15-12"
-51260,72940,Elevation 16 Timberline,49910,Rocky Elite  16 National,Elevation 16 Timberline,"27-25, 25-16"
-51262,47874,Excel NW 16-1 Lux,72940,Elevation 16 Timberline,Excel NW 16-1 Lux,"25-22, 25-17"
-51564,202118,Club V 16 Red Preston,72940,Elevation 16 Timberline,Elevation 16 Timberline,"25-17, 14-25, 15-10"
-51533,9823,Five Star 16 Black,185786,Colorado Elite 16 Kodiak,Five Star 16 Black,"25-16, 25-21"
-51535,9823,Five Star 16 Black,25188,Momentum 16 Enrique,Five Star 16 Black,"25-17, 25-12"
-51538,9823,Five Star 16 Black,202119,Club V 16 Red Paul,Five Star 16 Black,"25-19, 25-22"
-51602,9823,Five Star 16 Black,25188,Momentum 16 Enrique,Five Star 16 Black,"25-19, 25-14"
-51600,47874,Excel NW 16-1 Lux,9823,Five Star 16 Black,Five Star 16 Black,"25-22, 25-22"
-51257,47874,Excel NW 16-1 Lux,49910,Rocky Elite  16 National,Excel NW 16-1 Lux,"25-21, 25-11"
-51259,47874,Excel NW 16-1 Lux,9869,NORCO 16 Blue,Excel NW 16-1 Lux,"25-16, 25-17"
-51604,47874,Excel NW 16-1 Lux,185786,Colorado Elite 16 Kodiak,Excel NW 16-1 Lux,"25-15, 25-12"
-51601,202118,Club V 16 Red Preston,47874,Excel NW 16-1 Lux,Excel NW 16-1 Lux,"25-15, 25-10"
-51267,202118,Club V 16 Red Preston,199683,FCA One 16s,Club V 16 Red Preston,"25-22, 23-25, 15-10"
-51534,202119,Club V 16 Red Paul,25188,Momentum 16 Enrique,Momentum 16 Enrique,"25-21, 28-26"
-51537,185786,Colorado Elite 16 Kodiak,25188,Momentum 16 Enrique,Momentum 16 Enrique,"25-20, 20-25, 15-11"
-51536,202119,Club V 16 Red Paul,185786,Colorado Elite 16 Kodiak,Colorado Elite 16 Kodiak,"25-18, 25-13"
-51249,38943,Juggernaut 16-National1,143463,RVC 16-RELENTLESS,Juggernaut 16-National1,"25-16, 25-9"
-51314,38943,Juggernaut 16-National1,9869,NORCO 16 Blue,Juggernaut 16-National1,"25-15, 25-20"
-51316,38943,Juggernaut 16-National1,186622,VC Denver 16 Black Kaylee,Juggernaut 16-National1,"25-11, 25-23"
-51319,38943,Juggernaut 16-National1,202119,Club V 16 Red Paul,Juggernaut 16-National1,"23-25, 26-24, 15-11"
-51608,38943,Juggernaut 16-National1,143463,RVC 16-RELENTLESS,Juggernaut 16-National1,"25-21, 25-21"
-51607,38943,Juggernaut 16-National1,49910,Rocky Elite  16 National,Juggernaut 16-National1,"27-25, 25-15"
-51261,49910,Rocky Elite  16 National,9869,NORCO 16 Blue,Rocky Elite  16 National,"25-15, 27-25"
-51572,49910,Rocky Elite  16 National,199683,FCA One 16s,Rocky Elite  16 National,"25-18, 25-22"
-51574,49910,Rocky Elite  16 National,143463,RVC 16-RELENTLESS,Rocky Elite  16 National,"25-16, 25-17"
